target,derog_cnt,collect_cnt,banruptcy_ind,inq_cnt06,inq_time_last,inq_finance_cnt24,tl_time_first,tl_time_last,tl_cnt03,tl_cnt12,tl_cnt24,tl_cnt,tl_sum,tl_max_sum,tl_sat_cnt,tl_del60_cnt,tl_bad_cnt24,tl75_util_cnt,tl50_util_cnt,tl_bal_hc_pct,tl_sat_pct,tl_del3060_cnt24,tl_del90_cnt24,tl_del60_cnt_all,tl_open_pct,tl_bad_derog_cnt,tl_del60_cnt24,tl_open24_pct
1,0,0,0,2,5.0,3,221,22,0,0,1,14.0,38617.0,53723.0,22.0,0,0,6.0,12.0,0.72,0.64,1,0,0,0.56,0,0,0.07
1,2,1,1,4,2.0,4,212,7,0,1,3,5.0,18385.0,18513.0,3.0,5,2,4.0,4.0,0.99,0.13,2,2,6,0.63,3,3,0.6
1,0,0,0,4,1.0,7,145,4,0,2,4,8.0,44544.0,48569.0,11.0,0,0,4.0,6.0,0.92,1.0,0,0,0,0.73,0,0,0.5
1,20,1,1,2,1.0,7,60,58,0,0,0,0.0,0.0,0.0,13.511682242990654,3,1,0.0,0.0,0.0,0.5185647530040053,8,1,3,0.0,6,1,0.0
1,2,2,0,9,0.0,4,353,9,0,1,3,10.0,18008.0,30920.0,18.0,0,0,5.0,6.0,0.58,0.45,2,0,2,0.5,2,1,0.3
1,0,0,0,2,1.0,3,120,10,0,1,2,8.0,41370.0,50001.0,12.0,0,0,4.0,5.0,0.83,0.75,0,0,0,0.67,0,0,0.25
1,1,0,1,5,1.0,5,47,8,0,3,5,5.0,36320.0,46341.0,7.0,2,2,3.0,4.0,0.78,0.7,0,2,2,0.5,2,2,1.0
1,5,5,0,0,12.0,3,11,11,0,1,1,1.0,20151.09560810811,31205.900675675675,1.0,0,0,3.1216821785591176,4.0779041709755255,0.6482223724231159,1.0,0,0,0,1.0,1,0,1.0
1,1,0,1,10,0.0,6,134,17,0,0,2,6.0,26590.0,34114.0,8.0,9,2,3.0,4.0,0.78,0.35,0,2,9,0.35,2,2,0.33
1,1,1,0,9,0.0,14,119,4,0,2,3,4.0,29971.0,48318.0,14.0,3,0,1.0,3.0,0.62,0.42,0,1,3,0.21,2,1,0.75
1,0,0,0,6,0.0,8,174,3,1,4,9,18.0,85318.0,98293.0,24.0,1,0,13.0,15.0,0.87,0.61,3,0,1,0.64,0,1,0.5
1,2,2,0,7,1.0,12,135,5,0,5,8,2.0,23215.0,24187.0,11.0,2,2,2.0,2.0,0.96,0.54,0,2,2,0.15,3,2,4.0
1,1,0,1,8,0.0,12,143,4,0,1,1,2.0,5675.0,6276.0,3.0,5,1,1.0,1.0,0.9,0.33,0,1,7,0.22,1,1,0.5
1,1,0,0,4,0.0,3,166,40,0,0,0,4.0,10814.0,10942.0,10.0,1,1,2.0,2.0,0.99,0.38,3,1,3,0.31,2,2,0.0
1,0,0,0,5,1.0,22,187,3,1,4,6,10.0,43715.0,47006.0,19.0,4,1,6.0,7.0,0.93,0.31,3,3,6,0.38,3,4,0.6
1,0,0,0,1,4.0,3,299,6,0,3,5,16.0,31271.0,39791.0,33.0,0,0,6.0,10.0,0.79,0.51,3,0,1,0.46,0,0,0.31
1,0,0,0,3,1.0,6,227,6,0,6,12,14.0,33465.0,43631.0,26.0,0,0,9.0,10.0,0.77,0.59,3,0,1,0.48,0,1,0.86
1,0,0,0,3,1.0,2,213,24,0,0,1,6.0,7743.0,10849.0,7.0,0,0,3.0,3.0,0.71,0.11,3,0,3,0.67,0,0,0.17
1,0,0,0,3,1.0,0,178,25,0,0,0,7.0,9372.0,17788.0,10.0,1,0,3.0,4.0,0.53,0.07,3,2,4,0.5,2,2,0.0
1,0,0,0,0,8.0,1,442,7,0,1,3,18.0,107958.0,134172.0,34.0,0,0,13.0,16.0,0.8,0.4,3,1,3,0.51,1,2,0.17
1,9,9,0,0,7.0,2,18,6,0,1,3,2.0,56845.0,57957.0,2.0,0,0,2.0,2.0,0.98,0.67,0,0,0,0.67,7,0,1.5
1,1,1,0,3,1.0,2,298,3,1,3,4,6.0,3715.0,4603.0,11.0,3,0,1.0,1.0,0.81,0.35,0,1,5,0.35,1,1,0.67
1,0,0,0,10,1.0,3,72,11,0,1,1,5.0,3456.0,5206.0,2.0,7,4,1.0,3.0,0.66,0.22,0,4,7,0.56,4,4,0.2
1,1,0,0,3,0.0,2,107,4,0,1,2,4.0,24682.0,37267.0,6.0,3,1,1.0,2.0,0.66,0.09,3,1,5,0.36,1,1,0.5
1,0,0,0,0,7.0,9,122,3,2,5,6,10.0,46295.0,68797.0,19.0,4,2,5.0,8.0,0.67,0.44,0,2,5,0.4,2,2,0.6
1,0,0,0,0,20.0,1,112,20,0,0,1,5.0,6793.0,8806.0,10.0,0,0,1.0,1.0,0.77,0.36,2,0,1,0.45,0,1,0.2
1,0,0,0,3,0.0,3,107,2,1,3,8,13.0,16363.0,40286.0,19.0,0,0,1.0,3.0,0.41,0.76,0,0,0,0.62,0,0,0.62
1,2,2,0,5,1.0,8,235,10,0,1,1,12.0,16663.0,20925.0,19.0,2,1,5.0,5.0,0.8,0.18,3,2,5,0.43,3,5,0.08
1,6,0,0,3,3.0,6,109,5,0,5,6,6.0,24920.0,27904.0,7.0,2,2,4.0,5.0,0.89,0.55,0,3,3,0.55,8,3,1.0
1,1,1,0,2,0.0,3,74,19,0,0,1,9.0,10181.0,12193.0,9.0,1,0,7.0,8.0,0.84,0.9,0,0,1,0.9,1,0,0.11
1,0,0,0,0,0.0,0,273,3,1,1,1,5.0,2393.0,2393.0,3.0,5,5,3.0,3.0,1.0,0.13,0,5,5,0.63,5,5,0.2
1,2,1,1,0,15.0,1,129,14,0,0,4,7.0,3364.0,3628.0,8.0,0,0,4.0,4.0,0.93,0.56,1,0,0,0.78,1,0,0.57
1,1,1,0,4,0.0,3,402,2,1,3,3,3.0,796.0,1296.0,2.0,2,1,1.0,1.0,0.61,0.0,3,2,5,0.43,2,4,1.0
1,0,0,0,2,1.0,2,48,5,0,3,6,4.0,2232.0,4309.0,6.0,1,0,1.0,1.0,0.52,0.22,3,0,2,0.44,0,2,1.5
1,4,2,1,3,1.0,4,444,17,0,0,1,6.0,28105.0,30837.0,9.0,10,7,3.0,3.0,0.91,0.14,0,7,13,0.29,7,7,0.17
1,1,1,0,18,0.0,11,234,2,1,1,3,3.0,1900.0,2577.0,15.0,2,0,1.0,3.0,0.74,0.14,3,1,5,0.14,1,1,1.0
1,0,0,0,10,1.0,29,138,2,4,14,25,18.0,27855.0,48123.0,30.0,2,0,14.0,15.0,0.58,0.47,2,2,3,0.4,2,3,1.39
1,1,0,1,1,1.0,1,149,7,0,2,2,6.0,9559.0,10257.0,12.0,9,1,4.0,4.0,0.93,0.43,0,1,11,0.29,1,1,0.33
1,0,0,0,0,7.0,1,27,17,0,0,2,2.0,53.0,4833.0,1.0,1,1,0.0,0.0,0.01,0.0,0,2,2,0.67,2,2,1.0
1,0,0,0,0,16.0,0,143,2,1,4,5,10.0,18766.0,27643.0,15.0,1,0,3.0,4.0,0.68,0.5,0,1,1,0.5,1,1,0.5
1,0,0,0,6,1.0,5,226,3,1,6,9,15.0,84911.0,94394.0,37.0,0,0,9.0,9.0,0.9,0.41,3,0,2,0.37,0,1,0.6
1,0,0,0,0,0.0,0,128,41,0,0,0,4.0,7193.0,9322.0,14.0,0,0,2.0,2.0,0.77,0.36,2,0,1,0.29,0,1,0.0
1,5,4,0,13,0.0,11,241,4,0,3,5,9.0,5436.0,8913.0,18.0,3,2,4.0,4.0,0.61,0.29,3,3,5,0.38,6,3,0.56
1,2,1,0,1,1.0,1,125,23,0,0,2,7.0,80241.0,93564.0,14.0,2,2,4.0,5.0,0.86,0.29,2,2,5,0.41,4,3,0.29
1,0,0,0,4,1.0,1,99,11,0,2,3,3.0,4605.0,7404.0,6.0,3,0,1.0,1.0,0.62,0.27,0,0,4,0.27,0,0,1.0
1,3,3,0,7,1.0,22,368,6,0,3,4,4.0,21776.0,25547.0,12.0,6,0,2.0,2.0,0.85,0.42,0,0,8,0.21,0,0,1.0
1,2,2,0,7,0.0,11,212,2,1,4,6,5.0,8056.0,9060.0,9.0,0,0,3.0,4.0,0.89,0.73,2,0,3,0.45,1,1,1.2
1,1,0,1,2,3.0,7,290,10,0,2,5,9.0,28423.0,34237.0,18.0,12,11,2.0,3.0,0.83,0.29,0,12,12,0.26,13,12,0.56
1,0,0,0,1,6.0,1,142,2,1,2,2,2.0,289.0,289.0,0.0,2,0,1.0,1.0,1.0,0.0,0,1,2,0.67,1,1,1.0
1,2,0,1,7,1.0,7,93,2,1,1,3,6.0,26780.0,32658.0,8.0,6,2,3.0,6.0,0.82,0.31,0,2,6,0.38,2,2,0.5
1,2,0,1,10,0.0,5,30,1,1,4,5,6.0,35597.0,38350.0,5.0,0,0,4.0,4.0,0.93,0.83,0,0,0,1.0,0,0,0.83
1,1,0,0,9,4.0,4,18,12,0,1,2,0.0,0.0,0.0,2.0,0,0,3.1216821785591176,4.0779041709755255,0.0,0.5,2,0,1,0.0,0,1,0.0
1,3,0,1,7,0.0,5,113,11,0,1,2,5.0,39988.0,43198.0,6.0,5,1,3.0,4.0,0.93,0.23,0,1,5,0.38,1,1,0.4
1,0,0,0,1,3.0,0,196,36,0,0,0,5.0,15227.0,25049.0,7.0,1,0,2.0,2.0,0.61,0.2,1,1,1,0.5,1,1,0.0
1,0,0,0,0,20.0,2,106,20,0,0,1,6.0,38505.0,53727.0,13.0,0,0,1.0,4.0,0.72,0.08,3,0,2,0.46,0,1,0.17
1,0,0,0,3,0.0,2,117,41,0,0,0,3.0,9906.0,8900.0,8.0,5,3,3.0,3.0,1.11,0.15,2,6,9,0.23,6,7,0.0
1,1,1,0,7,0.0,6,53,5,0,2,4,10.0,19630.0,20800.0,12.0,1,0,6.0,8.0,0.94,0.77,0,0,1,0.77,1,0,0.4
1,0,0,0,0,21.0,0,330,8,0,1,2,22.0,75274.0,105271.0,35.0,0,0,13.0,14.0,0.72,0.41,3,0,1,0.59,0,1,0.09
1,0,0,0,3,1.0,9,105,36,0,0,0,8.0,6704.0,9873.0,23.0,0,0,3.0,3.0,0.68,0.61,3,0,2,0.35,0,1,0.0
1,0,0,0,5,0.0,5,85,8,0,2,4,9.0,16268.0,21432.0,15.0,1,1,2.0,3.0,0.76,0.75,0,1,3,0.56,1,1,0.44
1,2,2,0,3,1.0,3,220,12,0,2,11,15.0,24987.0,54285.0,14.0,1,0,6.0,10.0,0.46,0.63,3,0,2,0.94,2,2,0.73
1,5,3,0,5,1.0,3,244,3,1,2,2,5.0,15543.0,14847.0,6.0,4,2,4.0,4.0,1.05,0.13,2,3,7,0.33,4,4,0.4
1,0,0,0,4,1.0,0,145,77,0,0,0,2.0,0.0,0.0,3.0,3,1,0.0,0.0,0.0,0.0,3,1,4,0.33,1,1,0.0
1,0,0,0,0,24.0,0,194,50,0,0,0,2.0,1376.0,3900.0,7.0,7,1,0.0,0.0,0.35,0.0,3,4,11,0.12,4,7,0.0
1,7,4,1,6,1.0,6,65,30,0,0,0,1.0,0.0,0.0,1.0,3,1,0.0,0.0,0.0,0.0,0,1,3,0.25,6,1,0.0
1,2,1,0,8,1.0,2,14,5,0,5,8,8.0,37816.0,40964.0,8.0,0,0,7.0,7.0,0.92,1.0,0,0,0,1.0,2,0,1.0
1,0,0,0,22,1.0,19,343,7,0,1,1,6.0,70093.0,74173.0,12.0,9,4,4.0,5.0,0.95,0.18,0,7,9,0.27,7,7,0.17
1,5,2,1,4,2.0,4,283,16,0,0,2,6.0,36248.0,47208.0,5.0,7,3,5.0,6.0,0.77,0.0,2,6,11,0.46,9,7,0.33
1,0,0,0,0,7.0,0,160,24,0,0,1,4.0,9069.0,12566.0,5.0,5,2,3.0,3.0,0.72,0.15,3,4,8,0.31,4,6,0.25
1,11,11,0,2,0.0,4,40,40,0,0,0,7.879546212879546,20151.09560810811,31205.900675675675,0.0,1,0,3.1216821785591176,4.0779041709755255,0.6482223724231159,0.0,0,1,1,0.49628628628628635,7,1,0.5643276609943276
1,0,0,0,0,16.0,2,174,14,0,0,7,9.0,43794.0,64112.0,22.0,0,0,5.0,5.0,0.68,0.5,0,0,0,0.41,0,0,0.78
1,0,0,0,0,11.0,2,103,10,0,3,4,6.0,4301.0,8377.0,11.0,0,0,3.0,3.0,0.51,0.67,2,0,2,0.5,0,1,0.67
1,1,1,0,0,9.0,2,337,20,0,0,2,4.0,1344.0,971.0,3.0,9,4,2.0,2.0,1.38,0.08,2,7,10,0.31,8,8,0.5
1,1,1,0,10,1.0,8,187,28,0,0,0,3.0,3415.0,3822.0,7.0,0,0,1.0,2.0,0.89,0.25,2,0,3,0.38,1,1,0.0
1,0,0,0,1,3.0,5,246,21,0,0,2,13.0,39918.0,46539.0,21.0,0,0,10.0,10.0,0.86,0.64,1,0,0,0.59,0,0,0.15
1,0,0,0,5,3.0,6,115,5,0,2,4,14.0,9175.0,34375.0,17.0,0,0,2.0,3.0,0.27,0.73,0,0,0,0.64,0,0,0.29
1,0,0,0,3,0.0,3,97,3,2,5,7,16.0,15871.0,61895.0,23.0,0,0,2.0,3.0,0.26,0.71,0,0,0,0.57,0,0,0.44
1,2,2,0,29,1.0,20,51,7,0,5,10,12.0,35331.0,40547.0,15.0,0,0,10.0,10.0,0.87,0.93,0,0,0,0.8,2,0,0.83
1,1,0,1,0,17.0,1,786,4,0,2,2,2.0,3113.0,4186.0,3.0,2,0,1.0,2.0,0.74,0.4,0,1,3,0.4,1,1,1.0
1,2,2,0,1,1.0,2,34,3,2,4,10,8.0,23366.0,26396.0,11.0,0,0,6.0,6.0,0.89,0.85,0,0,0,0.62,2,0,1.25
1,1,0,1,3,1.0,10,106,12,0,1,2,5.0,26593.0,27624.0,9.0,8,1,4.0,4.0,0.96,0.17,0,3,10,0.28,3,3,0.4
1,4,0,0,2,1.0,4,95,6,0,1,2,6.0,9886.0,17107.0,14.0,0,0,1.0,2.0,0.58,0.5,2,0,4,0.43,0,1,0.33
1,2,2,0,9,1.0,7,189,14,0,0,3,14.0,26071.0,42060.0,25.0,4,1,5.0,5.0,0.62,0.43,3,3,8,0.47,5,5,0.21
1,0,0,0,4,1.0,2,228,9,0,2,7,25.0,33467.0,73715.0,32.0,0,0,6.0,9.0,0.45,0.76,1,0,0,0.74,0,0,0.28
1,2,2,0,6,0.0,7,95,19,0,0,1,4.0,7762.0,14690.0,3.0,2,2,1.0,2.0,0.53,0.29,2,2,3,0.57,3,3,0.25
1,4,2,0,6,1.0,9,133,12,0,1,2,1.0,938.0,930.0,6.0,2,0,1.0,1.0,1.01,0.25,0,1,4,0.13,1,1,2.0
1,1,1,0,7,1.0,8,161,3,1,4,6,13.0,32003.0,43004.0,20.0,2,0,6.0,7.0,0.74,0.48,3,3,4,0.57,4,3,0.46
1,0,0,0,1,3.0,1,88,9,0,4,4,10.0,17108.0,23063.0,26.0,2,1,6.0,7.0,0.74,0.45,3,1,3,0.34,1,1,0.4
1,3,1,0,6,1.0,9,107,5,0,5,7,8.0,17024.0,20828.0,21.0,0,0,5.0,6.0,0.82,0.35,3,0,4,0.35,2,2,0.88
1,3,2,0,2,4.0,4,154,4,0,2,3,4.0,5272.0,8922.0,7.0,3,3,1.0,1.0,0.59,0.5,0,3,5,0.4,5,3,0.75
1,9,9,1,1,1.0,8,118,13,0,0,3,5.0,5112.0,6490.0,3.0,2,0,2.0,2.0,0.79,0.29,0,2,4,0.71,11,2,0.6
1,2,2,0,1,2.0,0,134,4,0,5,5,6.0,6737.0,10015.0,12.0,4,4,2.0,2.0,0.67,0.44,0,4,6,0.38,5,4,0.83
1,0,0,0,1,1.0,2,67,3,1,4,6,10.0,44725.0,56521.0,9.0,0,0,5.0,7.0,0.79,0.67,3,0,0,0.83,0,0,0.6
1,6,5,0,3,3.0,2,66,10,0,1,3,5.0,13918.0,14244.0,8.0,0,0,4.0,4.0,0.98,0.67,0,0,0,0.56,3,0,0.6
1,1,1,0,2,3.0,3,252,7,0,3,4,4.0,6512.0,6301.0,4.0,2,0,3.0,3.0,1.03,0.5,2,1,2,0.67,2,2,1.0
1,7,5,0,0,19.0,1,150,2,1,3,7,7.0,44266.0,53745.0,11.0,1,0,4.0,4.0,0.82,0.33,3,1,2,0.47,4,1,1.0
1,0,0,0,1,1.0,0,74,40,0,0,0,2.0,488.0,1740.0,2.0,2,0,0.0,0.0,0.28,0.25,0,1,2,0.5,1,1,0.0
1,1,1,0,1,1.0,2,183,18,0,0,6,10.0,19223.0,28579.0,22.0,0,0,4.0,6.0,0.67,0.24,3,0,3,0.4,1,2,0.6
1,4,4,0,4,1.0,4,119,2,1,4,6,7.0,54830.0,59119.0,11.0,2,2,5.0,7.0,0.93,0.38,1,2,2,0.33,6,2,0.86
1,0,0,0,2,1.0,1,194,3,1,3,5,3.0,1210.0,1256.0,2.0,4,3,3.0,3.0,0.96,0.29,0,4,4,0.43,4,4,1.67
1,3,1,1,1,1.0,0,319,39,0,0,0,3.0,321.0,391.0,4.0,5,0,1.0,1.0,0.82,0.4,0,0,5,0.3,0,0,0.0
1,1,1,0,1,2.0,0,265,2,2,6,10,14.0,51117.0,63576.0,25.0,0,0,7.0,8.0,0.8,0.47,3,0,2,0.41,1,1,0.71
1,0,0,1,5,1.0,10,230,30,0,0,0,5.0,8075.0,8950.0,11.0,8,8,2.0,2.0,0.9,0.1,0,8,8,0.25,8,8,0.0
1,6,3,1,3,0.0,2,7,7,0,1,1,1.0,3075.0,3155.0,1.0,7,0,1.0,1.0,0.97,0.0,2,0,8,0.13,3,1,1.0
1,0,0,0,1,1.0,1,102,33,0,0,0,4.0,582.0,950.0,5.0,2,2,1.0,1.0,0.61,0.14,0,3,4,0.57,3,3,0.0
1,1,0,1,1,0.0,0,89,9,0,1,1,1.0,425.0,350.0,4.0,9,0,1.0,1.0,1.21,0.07,0,2,9,0.07,2,2,1.0
1,4,3,0,3,1.0,4,202,7,0,2,3,7.0,26041.0,29343.0,7.0,6,3,5.0,6.0,0.89,0.2,0,6,7,0.47,9,6,0.43
1,0,0,0,13,1.0,9,99,2,1,5,8,9.0,41075.0,45622.0,16.0,2,1,6.0,8.0,0.9,0.55,3,1,3,0.41,1,2,0.89
1,3,1,1,8,1.0,4,103,14,0,0,4,8.0,13346.0,16079.0,9.0,9,1,3.0,4.0,0.83,0.42,2,1,10,0.42,2,2,0.5
1,9,7,0,3,1.0,2,97,38,0,0,0,0.0,20151.09560810811,31205.900675675675,4.0,2,0,3.1216821785591176,4.0779041709755255,0.6482223724231159,0.14,2,1,3,0.0,7,2,0.0
1,0,0,0,3,1.0,3,251,5,0,4,7,11.0,29466.0,47324.0,13.0,0,0,6.0,6.0,0.62,0.86,0,0,0,0.79,0,0,0.64
1,0,0,0,0,0.0,0,153,2,1,1,1,5.0,29012.0,34232.0,13.0,0,0,2.0,3.0,0.85,0.21,2,2,3,0.36,2,3,0.2
1,1,0,1,4,1.0,2,165,8,0,1,1,3.0,4261.0,7700.0,9.0,1,0,1.0,1.0,0.55,0.5,0,0,2,0.3,0,0,0.33
1,0,0,0,6,0.0,10,96,14,0,0,3,7.0,40754.0,53845.0,17.0,1,1,2.0,5.0,0.76,0.47,1,1,2,0.37,1,1,0.43
1,5,4,0,6,1.0,1,247,2,1,3,3,4.0,10102.0,10619.0,17.0,0,0,2.0,2.0,0.95,0.39,0,0,2,0.22,2,0,0.75
1,0,0,0,0,11.0,1,293,12,0,1,4,23.0,136343.0,172238.0,39.0,0,0,11.0,16.0,0.79,0.68,0,0,0,0.56,0,0,0.17
1,0,0,0,2,4.0,1,134,90,0,0,0,1.0,2943.0,2801.0,1.0,1,1,1.0,1.0,1.05,0.0,0,1,1,0.5,1,1,0.0
1,9,8,0,0,21.0,0,223,30,0,0,0,3.0,9746.0,8200.0,1.0,4,3,2.0,2.0,1.19,0.2,0,3,4,0.6,4,3,0.0
1,4,0,0,1,1.0,2,151,6,0,1,1,3.0,40579.0,35417.0,2.0,7,1,2.0,2.0,1.15,0.0,2,3,10,0.21,4,4,0.33
1,0,0,0,2,0.0,5,116,12,0,1,2,9.0,29770.0,33322.0,14.0,3,0,5.0,6.0,0.89,0.15,3,4,7,0.45,4,6,0.22
1,0,0,0,4,1.0,7,52,13,0,0,13,13.0,23312.0,29309.0,18.0,1,0,4.0,5.0,0.8,0.81,0,1,1,0.62,1,1,1.0
1,7,7,0,5,4.0,1,121,6,0,1,2,6.0,41814.0,43996.0,8.0,2,0,5.0,6.0,0.95,0.18,3,2,3,0.55,3,3,0.33
1,11,7,0,4,1.0,4,63,48,0,0,0,2.0,185.0,4440.0,3.0,0,0,0.0,0.0,0.04,0.67,0,0,1,0.67,7,0,0.0
1,0,0,0,27,0.0,31,96,1,1,6,7,6.0,3700.0,4200.0,8.0,2,2,2.0,2.0,0.88,0.58,0,2,3,0.5,2,2,1.17
1,4,1,1,10,0.0,18,110,2,1,5,5,5.0,25164.0,26123.0,24.0,15,11,5.0,5.0,0.96,0.16,1,11,19,0.12,14,11,1.0
1,3,2,1,4,6.0,4,161,6,0,2,6,8.0,57069.0,63271.0,12.0,0,0,4.0,7.0,0.9,0.46,1,0,0,0.62,2,0,0.75
1,0,0,0,8,2.0,9,212,3,1,4,7,18.0,38146.0,50679.0,29.0,1,1,7.0,10.0,0.75,0.59,1,1,1,0.56,1,1,0.39
1,4,1,0,2,1.0,0,62,4,0,4,6,7.0,12916.0,12832.0,5.0,2,2,4.0,5.0,1.01,0.63,0,2,2,0.88,3,2,0.86
1,1,1,0,1,1.0,1,290,14,0,0,2,13.0,19762.0,30696.0,19.0,1,0,5.0,7.0,0.64,0.67,1,2,4,0.62,3,2,0.15
1,3,0,1,0,8.0,1,137,29,0,0,0,2.0,9423.0,14843.0,3.0,9,1,1.0,2.0,0.63,0.08,0,1,10,0.17,1,1,0.0
1,2,1,1,6,0.0,1,159,2,2,2,2,13.0,7063.0,24259.0,15.0,6,4,3.0,4.0,0.29,0.52,0,4,6,0.57,5,4,0.15
1,2,1,0,9,0.0,10,95,14,0,0,2,5.0,4308.0,6378.0,14.0,1,0,1.0,1.0,0.68,0.25,3,0,2,0.31,1,2,0.4
1,2,2,0,0,9.0,0,268,27,0,0,0,4.0,15528.0,25818.0,9.0,0,0,0.0,1.0,0.6,0.18,2,0,6,0.36,2,1,0.0
1,0,0,0,2,1.0,4,234,7,0,1,3,7.0,13385.0,17474.0,13.0,1,1,5.0,5.0,0.77,0.57,0,1,3,0.5,1,1,0.43
1,0,0,0,6,1.0,10,130,2,1,1,5,13.0,52967.0,83586.0,20.0,2,1,7.0,9.0,0.63,0.43,3,1,6,0.43,1,6,0.38
1,0,0,0,5,2.0,4,51,8,0,1,3,5.0,7204.0,8172.0,7.0,0,0,4.0,4.0,0.88,1.0,0,0,0,0.71,0,0,0.6
1,2,2,0,13,0.0,20,151,4,0,2,4,3.0,20403.0,21330.0,8.0,2,0,2.0,3.0,0.96,0.36,2,1,6,0.27,1,2,1.33
1,4,1,1,2,1.0,3,138,7,0,1,2,3.0,53078.0,55723.0,2.0,7,1,2.0,3.0,0.95,0.2,0,2,8,0.3,3,2,0.67
1,2,1,0,7,0.0,13,120,8,0,1,3,4.0,17762.0,23615.0,5.0,3,0,2.0,3.0,0.75,0.63,0,0,3,0.5,0,0,0.75
1,6,4,0,13,1.0,8,87,4,0,4,4,4.0,3654.0,3654.0,0.0,23,6,4.0,4.0,1.0,0.0,0,6,23,0.17,9,6,1.0
1,2,2,0,3,3.0,4,127,6,0,2,2,5.0,23098.0,28434.0,12.0,0,0,2.0,3.0,0.81,0.5,2,0,1,0.36,2,1,0.4
1,1,1,0,0,7.0,3,132,7,0,2,2,4.0,2202.0,2548.0,8.0,3,3,2.0,2.0,0.86,0.33,0,3,4,0.33,4,3,0.5
1,2,2,0,2,1.0,4,42,4,0,4,10,3.0,1633.0,2002.0,6.0,3,1,2.0,2.0,0.82,0.33,3,3,3,0.2,5,3,3.33
1,3,0,1,0,8.0,1,230,22,0,0,1,3.0,4340.0,12690.0,4.0,8,2,2.0,2.0,0.34,0.08,0,3,9,0.25,3,3,0.33
1,0,0,0,5,2.0,3,177,4,0,4,7,15.0,46361.0,58822.0,25.0,0,0,10.0,11.0,0.79,0.58,0,0,0,0.58,0,0,0.47
1,4,2,0,2,1.0,5,96,10,0,1,4,4.0,12377.0,13942.0,8.0,0,0,1.0,1.0,0.89,0.56,2,0,4,0.44,2,1,1.0
1,10,6,1,4,0.0,3,146,47,0,0,0,1.0,0.0,0.0,2.0,1,0,3.1216821785591176,4.0779041709755255,0.0,0.0,2,0,2,0.33,8,1,0.0
1,5,5,0,10,0.0,6,172,17,0,0,2,15.0,69466.0,85725.0,9.0,11,8,10.0,10.0,0.81,0.07,3,12,19,0.54,14,13,0.13
1,5,3,0,4,1.0,2,89,10,0,1,1,2.0,0.0,0.0,2.0,4,1,0.0,0.0,0.0,0.17,0,2,5,0.33,4,2,0.5
1,0,0,0,2,0.0,2,136,10,0,1,3,6.0,23070.0,44438.0,25.0,0,0,2.0,3.0,0.52,0.38,0,0,0,0.23,0,0,0.5
1,0,0,0,2,0.0,0,67,11,0,1,2,6.0,32187.0,38248.0,15.0,0,0,5.0,5.0,0.84,0.63,1,0,0,0.38,0,0,0.33
1,1,1,0,5,2.0,12,137,4,0,3,4,6.0,63321.0,43221.0,14.0,1,0,4.0,5.0,1.47,0.24,0,0,1,0.29,0,0,0.67
1,11,9,0,7,1.0,14,75,3,1,2,4,5.0,8979.0,8698.0,8.0,6,2,3.0,3.0,1.03,0.12,1,3,7,0.29,11,3,0.8
1,2,2,0,0,11.0,4,139,6,0,2,6,5.0,24016.0,27120.0,10.0,2,1,2.0,3.0,0.89,0.62,0,1,4,0.38,3,1,1.2
1,0,0,0,1,1.0,1,138,2,1,2,2,4.0,9849.0,13241.0,6.0,0,0,2.0,3.0,0.74,0.57,0,0,0,0.57,0,0,0.5
1,5,2,1,0,11.0,0,138,17,0,0,1,1.0,2394.0,2394.0,1.0,3,2,1.0,1.0,1.0,0.25,0,2,3,0.25,5,2,1.0
1,2,0,0,10,3.0,13,111,5,0,6,10,5.0,20284.0,21746.0,10.0,2,2,4.0,4.0,0.93,0.56,0,2,2,0.28,2,2,2.0
1,0,0,0,0,0.0,0,227,22,0,0,1,3.0,4538.0,7486.0,3.0,0,0,2.0,3.0,0.61,0.2,1,1,1,0.6,1,1,0.33
1,2,2,0,0,0.0,0,171,130,0,0,0,2.0,3085.0,3085.0,3.0,3,2,1.0,1.0,1.0,0.0,2,2,4,0.25,4,3,0.0
1,2,1,0,2,1.0,1,135,6,0,1,1,3.0,8779.0,13422.0,4.0,2,2,1.0,2.0,0.65,0.43,0,2,2,0.43,3,2,0.33
1,2,0,0,8,1.0,11,202,9,0,3,4,8.0,14900.0,47303.0,12.0,5,1,2.0,3.0,0.32,0.39,0,1,7,0.44,2,1,0.5
1,0,0,0,3,0.0,1,192,48,0,0,0,6.0,26549.0,49350.0,11.0,0,0,3.0,3.0,0.54,0.23,3,0,1,0.46,0,1,0.0
1,1,1,0,0,18.0,0,163,39,0,0,0,3.0,11827.0,11400.0,7.0,0,0,2.0,2.0,1.04,0.29,1,0,2,0.43,0,0,0.0
1,2,1,1,5,1.0,1,187,23,0,0,1,1.0,1012.0,1161.0,2.0,14,3,1.0,1.0,0.87,0.06,0,3,14,0.06,3,3,1.0
1,0,0,0,13,0.0,15,124,3,1,5,8,8.0,27906.0,30461.0,10.0,2,1,5.0,5.0,0.92,0.75,0,1,2,0.67,1,1,1.0
1,1,1,0,4,1.0,8,77,11,0,1,2,1.0,5.0,1000.0,8.0,1,0,0.0,0.0,0.01,0.2,3,1,5,0.1,1,3,2.0
